groep;meetnet;task_id;taak;visit_id;start_date;start_time;end_date;end_time;notes;locatie;protocol;bezoek_status;uitgevoerd_door
libellen;Gevlekte witsnuitlibel;8;Veldbezoek 1;133;2016-06-10;14:00:00;2016-06-10;15:30:00;;Kolberg Zonderik west;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Gevlekte witsnuitlibel;33;Veldbezoek 2;209;2016-06-28;14:30:00;2016-06-28;16:00:00;Vervelende weersomstandigheden, temperatuur goed maar zon verdwijnt regelmatig achter de wolken. Extra tijd besteed om individuen waar te nemen, zonder resultaat.;Kolberg Zonderik west;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Gevlekte witsnuitlibel;9;Veldbezoek 1;132;2016-06-09;15:00:00;2016-06-09;16:00:00;;Laambeekvallei oost;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Gevlekte witsnuitlibel;34;Veldbezoek 2;212;2016-06-28;11:45:00;2016-06-28;12:30:00;Vervelende weersomstandigheden, temperatuur goed maar zon verdwijnt regelmatig achter de wolken.;Laambeekvallei oost;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Gevlekte witsnuitlibel;10;Veldbezoek 1;130;2016-06-09;17:45:00;2016-06-09;18:45:00;Laat op de dag, maar nog steeds warme temperaturen. Over het algemeen echter minder goede omstandigheden (temperatuur minder gunstig dan in vroege namiddag, opkomende wind). Bezoeken later deze maand zullen een beter zicht geven op de aantallen. Aanwezigheid van de soort is dus wel bevestigd kunnen worden.;Laambeekvallei Vijvers Terlaemen;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Gevlekte witsnuitlibel;35;Veldbezoek 2;211;2016-06-28;17:15:00;2016-06-28;18:00:00;Vervelende weersomstandigheden, temperatuur goed maar zon verdwijnt regelmatig achter de wolken.;Laambeekvallei Vijvers Terlaemen;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Gevlekte witsnuitlibel;11;Veldbezoek 1;100;2016-06-05;13:30:00;2016-06-06;14:30:00;;Langdonken 1;libellen populatietelling per locatie;Conform protocol;Peter Van der Schoot
libellen;Gevlekte witsnuitlibel;36;Veldbezoek 2;203;2016-07-04;12:00:00;2016-07-04;13:00:00;terrein nog steeds compleet onder water, geen Witsnuiten gevonden.  Wellicht alles kapot geregend een goeie maand geleden, zelfs de mais komt hier op veel akkers niet uit, volledig verzopen.;Langdonken 1;libellen populatietelling per locatie;Conform protocol;Peter Van der Schoot
libellen;Gevlekte witsnuitlibel;12;Veldbezoek 1;101;2016-06-05;14:30:00;2016-06-05;15:30:00;weer zonnig en warm, weinig wind.  Waterstand in gebied 30 cm hoger dan normaal, moeilijk toegankelijk.;Langdonken 2;libellen populatietelling per locatie;Conform protocol;Peter Van der Schoot
libellen;Gevlekte witsnuitlibel;37;Veldbezoek 2;204;2016-07-04;13:00:00;2016-07-04;14:00:00;enorme aantallen heidelibellen en pantserjuffers in de vegetatie;Langdonken 2;libellen populatietelling per locatie;Conform protocol;Peter Van der Schoot
libellen;Gevlekte witsnuitlibel;13;Veldbezoek 1;171;2016-06-07;16:00:00;2016-06-07;17:00:00;Wegens minder goede weersomstandigheden: bezoek beperkt tot eerste ven dichtbij weg (51 13.507  5 11.063);Maat Klein Verkaillen;libellen populatietelling per locatie;Niet volledig conform protocol;Johan Devolder
libellen;Gevlekte witsnuitlibel;38;Veldbezoek 2;172;2016-06-22;16:00:00;2016-06-22;18:00:00;"4 geschikte locaties onderzocht:
1) 51 13.639  5 11.256  (geen permanent ven ?)
2) 51 13.527  5 11.255  (geen permanent ven ?)
3) 51 13.515  5 11.220
4) 51 13.507  5 11.063
Omwille van uitzonderlijke regenval van voorbije weken, zijn de meeste vennen veel uitgestrekter dan in een normaal seizoen, wat het tellen moeilijker maakt.";Maat Klein Verkaillen;libellen populatietelling per locatie;Conform protocol;Johan Devolder
libellen;Gevlekte witsnuitlibel;14;Veldbezoek 1;174;2016-06-10;15:00:00;2016-06-10;18:30:00;"Verschillende locaties onderzocht, selectie nog te maken op basis van permanent blijven van de kleinere vennetjes ?
1) 51 17.074   5 9.628  kleine wateroppervlakte, niet permanent (?):  L. pectoralis waargenomen
2) 51 17.137   5 9.776  klein ven, dichtbij grote westelijke vijver
3) 51 17.200   5 9.797  randzone grote westelijke vijver, naast dam tussen westelijke en oostelijke deel
4) 51 17.301   5 10.108 oostelijk deel, weinig open water, slenken aan bosrand
5) 51 17.351   5 9.825 noordelijke randzone grote oostelijke vijver";Ronde Put;libellen populatietelling per locatie;Conform protocol;Johan Devolder
libellen;Gevlekte witsnuitlibel;39;Veldbezoek 2;175;2016-06-22;10:30:00;2016-06-22;13:00:00;"Verschillende locaties onderzocht, selectie nog te maken op basis van permanent blijven van de kleinere vennetjes ?
1a) 51 17.074   5 9.628  kleine wateroppervlakte, niet permanent (?)
1b) 51 17.083  5 9.558  kleine wateroppervlakte, niet permanent (?)  L. pectoralis waargenomen 
2) 51 17.137   5 9.776  klein ven, dichtbij grote westelijke vijver
3) 51 17.200   5 9.797  randzone grote westelijke vijver, naast dam tussen westelijke en oostelijke deel
4) 51 17.301   5 10.108 oostelijk deel, weinig open water, slenken aan bosrand
5) 51 17.351   5 9.825 noordelijke randzone grote oostelijke vijver";Ronde Put;libellen populatietelling per locatie;Conform protocol;Johan Devolder
libellen;Gevlekte witsnuitlibel;15;Veldbezoek 1;119;2016-06-10;13:35:00;2016-06-10;14:10:00;;Sluisbeemden;libellen populatietelling per locatie;Conform protocol;Koen Thonissen
libellen;Gevlekte witsnuitlibel;40;Veldbezoek 2;578;2016-06-19;;;;Verschillende keren gaan kijken in het gebied op 19/06, 24/06 en 30/06 om een tweede telling uit te voeren maar vanwege de hoge waterstand en het uitblijven van goede weersomstandigheden was een gestandaardiseerde telling niet mogelijk.;Sluisbeemden;libellen populatietelling per locatie;Geen veldwerk mogelijk;Koen Thonissen
libellen;Gevlekte witsnuitlibel;16;Veldbezoek 1;588;2016-06-07;12:00:00;2016-06-07;16:00:00;;Tenhaagdoornheide;libellen populatietelling per locatie;Conform protocol;Geert Beckers
libellen;Gevlekte witsnuitlibel;41;Veldbezoek 2;591;2016-06-19;12:00:00;2016-06-19;16:00:00;;Tenhaagdoornheide;libellen populatietelling per locatie;Conform protocol;Geert Beckers
libellen;Gevlekte witsnuitlibel;17;Veldbezoek 1;589;2016-06-07;12:00:00;2016-06-07;16:00:00;;Tenhaagdoornheide Huttebeek Hellebroekvijvers;libellen populatietelling per locatie;Conform protocol;Geert Beckers
libellen;Gevlekte witsnuitlibel;42;Veldbezoek 2;590;2016-06-19;12:00:00;2016-06-19;16:00:00;;Tenhaagdoornheide Huttebeek Hellebroekvijvers;libellen populatietelling per locatie;Conform protocol;Geert Beckers
libellen;Gevlekte witsnuitlibel;18;Veldbezoek 1;107;2016-06-04;14:30:00;2016-06-05;16:00:00;"slechts gedeeltelijk gedaan door dreigend onweer. 
Hoge aantallen Speerwaterjuffers. Niet alle libellen geteld (te groot gebied).";Teut Grootven;libellen populatietelling per locatie;Conform protocol;Peter Gabriels
libellen;Gevlekte witsnuitlibel;43;Veldbezoek 2;285;2016-06-11;;2016-06-30;;"De tweede telling van dit gebied is letterlijk en figuurlijk ""in het water gevallen"". Ik was twee weekends beschikbaar in de geschikte periode, maar toen lieten de weersomstandigheden, en hoe nat het gebied stond, niet toe om een tweede telling uit te voeren.";Teut Grootven;libellen populatietelling per locatie;Geen veldwerk mogelijk;Peter Gabriels
libellen;Gevlekte witsnuitlibel;19;Veldbezoek 1;113;2016-06-09;14:00:00;2016-06-09;15:00:00;"Nadat ik  een verkenningsbezoek bracht in Tielen-kamp op Zondag 5/6/2016 en informatie verzamelde over de locatie waar er een vermoedelijke populatie Gevlekte Witsnuitlibellen zich bevond, ben ik met een medeteller op veldbezoek geweest in het militair kamp op locatie 11K. Voor mij was het een groot succes 9 exemplaren van de soort allen mannetjes. Op een paar honderd meter van de populatie vonden we nog een plaats locatie 12J waar we 3 mannetjes mochten noteren deze zijn niet opgenomen in de bijgevoegde telling. De mannetjes waren goed uitgekleurd. Ons rest nog de vraag waar zitten de vrouwtjes? Hopelijk komt het antwoord een van de volgende dagen.
Het ven dat we bezochten was een typisch bos ven met zowel planten in als uitstekend boven het water. De randen Waren variërend met hier en daar beplanting waar de mannetjes hun uitkijkposten konden uitzoeken.";Tielenkamp;libellen populatietelling per locatie;Conform protocol;Ronny Jansen
libellen;Gevlekte witsnuitlibel;44;Veldbezoek 2;140;2016-06-19;14:00:00;2016-06-20;15:00:00;"Geen witsnuiten te bespeuren, nog de gevlekte nog de andere. 
Afbakening zone:
51.269113,4.928670 / 51.268793,4.929735 /
51.268302,4.927863 / 51.267919,4.928878
EDIT: ook nultellingen zijn geldige tellingen. Gewijzigd van niet conform naar conform protocol.";Tielenkamp;libellen populatietelling per locatie;Conform protocol;Ronny Jansen
libellen;Gevlekte witsnuitlibel;20;Veldbezoek 1;105;2016-06-05;13:30:00;2016-06-05;14:45:00;;Turfven;libellen populatietelling per locatie;Conform protocol;Peter Gabriels
libellen;Gevlekte witsnuitlibel;45;Veldbezoek 2;286;2016-06-11;;2016-06-30;;"De tweede telling van dit gebied is letterlijk en figuurlijk ""in het water gevallen"". Ik was twee weekends beschikbaar in de geschikte periode, maar toen lieten de weersomstandigheden, en hoe nat het gebied stond, niet toe om een tweede telling uit te voeren.";Turfven;libellen populatietelling per locatie;Geen veldwerk mogelijk;Peter Gabriels
libellen;Gevlekte witsnuitlibel;21;Veldbezoek 1;281;2016-06-14;;;;Wegens wateroverlast kon het gebied niet betreden worden. Hele gebied van Slaaphuis stond nagenoeg volledig onder water. De Plassen waar we de route wilde lopen waren niet bereikbaar met gewone laarzen.;Vallei van de zijpbeek slaaphuis;libellen populatietelling per locatie;Geen veldwerk mogelijk;Jos Gorissen
libellen;Gevlekte witsnuitlibel;46;Veldbezoek 2;282;2016-06-22;;;;Wegens wateroverlast kon het gebied niet betreden worden. Hele gebied van Slaaphuis stond nagenoeg volledig onder water. De Plassen waar we de route wilde lopen waren niet bereikbaar met gewone laarzen.;Vallei van de zijpbeek slaaphuis;libellen populatietelling per locatie;Geen veldwerk mogelijk;Jos Gorissen
libellen;Gevlekte witsnuitlibel;22;Veldbezoek 1;131;2016-06-09;14:00:00;2016-06-09;15:00:00;Deze locatie nog 2x extra gecheckt buiten de eigenlijke monitoring, geen exemplaren kunnen waarnemen.;Wijvenheide noord;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Gevlekte witsnuitlibel;47;Veldbezoek 2;210;2016-06-28;16:30:00;2016-06-28;17:00:00;Vervelende weersomstandigheden, temperatuur goed maar zon verdwijnt regelmatig achter de wolken.;Wijvenheide noord;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Gevlekte witsnuitlibel;23;Veldbezoek 1;104;2016-06-05;17:00:00;2016-06-05;18:00:00;de Gevlekte witsnuiten werden maar op 1 plasje waargenomen.;Wik;libellen populatietelling per locatie;Conform protocol;Peter Gabriels
libellen;Gevlekte witsnuitlibel;48;Veldbezoek 2;156;2016-06-23;15:30:00;2016-06-23;16:30:00;;Wik;libellen populatietelling per locatie;Conform protocol;Peter Gabriels
libellen;Gevlekte witsnuitlibel;24;Veldbezoek 1;103;2016-06-07;14:30:00;2016-06-07;16:00:00;Helder, warm (+/-25°C). Beetje wind. Prima weer, alle soorten waren actief.;Wortel Kolonie;libellen populatietelling per locatie;Conform protocol;Bart Hoeymans
libellen;Gevlekte witsnuitlibel;49;Veldbezoek 2;594;2016-07-04;14:30:00;2016-07-04;16:00:00;Weer was niet ideaal en omwille van de tijdsdruk niet zeer goed geteld. Piekperiode was al ver voorbij. Nog maar 1 ex kunnen vaststellen.;Wortel Kolonie;libellen populatietelling per locatie;Niet volledig conform protocol;Bart Hoeymans
libellen;Gevlekte witsnuitlibel;25;Veldbezoek 1;112;2016-06-10;15:30:00;2016-06-10;17:30:00;23°C, half bewolkt, weinig wind;Zegge;libellen populatietelling per locatie;Conform protocol;Peter Van der Schoot
libellen;Gevlekte witsnuitlibel;50;Veldbezoek 2;201;2016-07-03;13:45:00;2016-07-03;16:30:00;;Zegge;libellen populatietelling per locatie;Conform protocol;Peter Van der Schoot
libellen;Kempense heidelibel;3103;Veldbezoek gebiedstelling 1;405;2016-08-07;10:00:00;2016-08-07;15:00:00;"Volledig gebied verkend; meeste tijd bij enige plas";Bankei Grote Netewoud;libellen populatietelling per locatie;Conform protocol;Johan Devolder
libellen;Kempense heidelibel;3109;veldbezoek gebiedstelling 2;452;2016-08-17;10:30:00;2016-08-17;15:00:00;"Ongeveer zelfde route gelopen als vorig bezoek; bijkomend plaatsen aan overkant spoorweg gedaan (op basis van info Peter Vanderschoot) + visvijvergebied ten westen.
Secundaire soorten niet ingegeven, minder aandacht aan besteed omwille van bijkomende plaatsbezoeken; over het algemeen qua soorten gelijkaardig aan vorig bezoek.";Bankei Grote Netewoud;libellen populatietelling per locatie;Conform protocol;Johan Devolder
libellen;Kempense heidelibel;3104;Veldbezoek gebiedstelling 1;516;2016-08-13;;;;Vrij veel wind, hierdoor geen perfecte omstandigheden. Start-en einduur nog aan te vullen door teller.;Hageven Hageven-Provincievijver;libellen populatietelling per locatie;Conform protocol;Arend-Jan Migchelbrink
libellen;Kempense heidelibel;0;;517;2016-08-23;;;;Teller: Gerard Jannis;Hageven Hageven-Provincievijver;libellen populatietelling per locatie;Conform protocol;Beheerder Natuurpunt
libellen;Kempense heidelibel;0;;538;2016-08-27;12:00:00;2016-08-27;13:20:00;"temp 22C, snel oplopend naar 29C aan het einde
sluier bewolking
wind, 3";Hageven Hageven-Provincievijver;libellen populatietelling per locatie;Conform protocol;Arend-Jan Migchelbrink
libellen;Kempense heidelibel;3110;veldbezoek gebiedstelling 2;518;2016-08-28;12:00:00;;14:00:00;Ik heb sterk het vermoeden dat de betreffende plas een voortplantingswater is. er waren veel territoriale mannetjes aanwezig bij de plas, de vrouwtjes zaten aan de rand van de plas. Op enig afstand van de plas heb ik ook nog gezocht maar geen Kempense meer gevonden, ze zaten echt geconcentreerd rond de plas. De plas wordt gevoed door water uit de aanvoersloot waardoor deze voedselrijker en beter gebufferd is dan de andere plassen in de omgeving en continu doorstroming heeft. De waarnemingen lijken mijn vermoede te bevestigen dat de Kempense heidelibel niet een soort is van zure heidevennen maar afhankelijk is van meer gebufferd water en mogelijk doorstroming van water.;Hageven Hageven-Provincievijver;libellen populatietelling per locatie;Conform protocol;Ron Schippers
libellen;Kempense heidelibel;0;;534;2016-09-01;;;;;Hageven Hageven-Provincievijver;libellen populatietelling per locatie;Conform protocol;Geert De Knijf
libellen;Kempense heidelibel;3105;Veldbezoek gebiedstelling 1;848;2016-08-17;14:00:00;;;Rondgelopen door Gerard Jannis maar geen volledig gestandaardiseerde telling;Hageven noord Stenen brug;libellen populatietelling per locatie;Niet volledig conform protocol;Beheerder Natuurpunt
libellen;Kempense heidelibel;3111;veldbezoek gebiedstelling 2;537;2016-09-03;11:00:00;2016-09-03;12:00:00;"eerst weinig tot geen zon, later meer
temp. bij start 19C oplopend naar 22C
weinig wind";Hageven noord Stenen brug;libellen populatietelling per locatie;Conform protocol;Arend-Jan Migchelbrink
libellen;Kempense heidelibel;3106;Veldbezoek gebiedstelling 1;477;2016-08-01;13:00:00;2016-08-01;15:00:00;Telling Geert Beckers. Binnen perimeter geen Kempense heidelibellen aanwezig (geen geschikt leefgebied), Gekende locaties (vnl. Kleykensvijver, coördinaten: 50.965, 5.335) wel goed onderzocht.;Platwijers grote wijer;libellen populatietelling per locatie;Conform protocol;Geert Beckers
libellen;Kempense heidelibel;3112;veldbezoek gebiedstelling 2;476;2016-08-19;12:30:00;2016-08-19;13:30:00;Binnen perimeter geen Kempense heidelibellen aanwezig (geen geschikt leefgebied), ingegeven aantallen zijn vanop locatie Kleykensvijver (hetzelfde gebied, coördinaten: 50.965, 5.335).;Platwijers grote wijer;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Kempense heidelibel;3107;Veldbezoek gebiedstelling 1;472;2016-08-07;13:30:00;2016-08-07;15:00:00;;Wijvenheide noord;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Kempense heidelibel;3113;veldbezoek gebiedstelling 2;473;2016-08-17;14:00:00;2016-08-17;15:00:00;Geert Beckers telde op een andere gekende voortplantingslocatie in Wijvenheide-Noord (coördinaten: 50.994, 5.319) 5 mannelijke imago's op 17/08.;Wijvenheide noord;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Kempense heidelibel;3108;Veldbezoek gebiedstelling 1;474;2016-08-01;13:00:00;2016-08-01;16:00:00;Telling Geert Beckers. Enkel waarnemingen van in 't Winkelke. Overige vijvers binnen perimeter gecheckt, niets gevonden.;Wijvenheide zuid;libellen populatietelling per locatie;Conform protocol;Geert Beckers
libellen;Kempense heidelibel;3114;veldbezoek gebiedstelling 2;475;2016-08-19;14:00:00;2016-08-19;16:30:00;Andere medeteller Kobe Janssen. Waarnemingen van in 't Winkelke (4 man), Hendrik (1 vrouw) en Driepik (1 man).;Wijvenheide zuid;libellen populatietelling per locatie;Conform protocol;Roy Hendrix
libellen;Maanwaterjuffer;51;Veldbezoek 1;19;2016-05-05;11:40:00;2016-05-05;12:40:00;"Bewolking : Geen
Temperatuur : 18°C
Windkracht : <3 BFT";Groot Schietveld midden;libellen populatietelling per locatie;Conform protocol;Erik Moonen
libellen;Maanwaterjuffer;57;Veldbezoek 2;56;2016-05-26;13:00:00;2016-05-26;14:00:00;;Groot Schietveld midden;libellen populatietelling per locatie;Conform protocol;Erik Moonen
libellen;Maanwaterjuffer;3307;Veldbezoek 1 (extra locatie);20;2016-05-05;13:30:00;2016-05-05;14:30:00;"Locatie 2 : Ven ten NO van de trektelpost
Bewolking : Geen
Temperatuur : 20,5°C
Windkracht : <3BFT";Groot Schietveld noord;libellen populatietelling per locatie;Conform protocol;Erik Moonen
libellen;Maanwaterjuffer;3308;Veldbezoek 2 (extra locatie);57;2016-05-26;14:30:00;2016-05-26;15:30:00;Ven ten N.O. van de trektelpost.;Groot Schietveld noord;libellen populatietelling per locatie;Conform protocol;Erik Moonen
libellen;Maanwaterjuffer;52;Veldbezoek 1;23;2016-05-06;11:00:00;2016-05-06;11:45:00;;Kalmthoutse Heide Pluisven;libellen populatietelling per locatie;Conform protocol;Igor Vandamme
libellen;Maanwaterjuffer;58;Veldbezoek 2;38;2016-05-13;15:20:00;2016-05-13;16:00:00;;Kalmthoutse Heide Pluisven;libellen populatietelling per locatie;Conform protocol;Igor Vandamme
libellen;Maanwaterjuffer;0;;73;2016-05-28;13:30:00;2016-05-28;14:30:00;;Kalmthoutse Heide Pluisven;libellen populatietelling per locatie;Conform protocol;Igor Vandamme
libellen;Maanwaterjuffer;53;Veldbezoek 1;29;2016-05-07;14:00:00;2016-05-07;15:20:00;Ondanks langdurig zoeken geen enkele 'Maan' gevonden.;Kleine Ruiterskuilen;libellen populatietelling per locatie;Conform protocol;Peter Gabriels
libellen;Maanwaterjuffer;59;Veldbezoek 2;82;2016-05-28;12:00:00;2016-05-28;13:30:00;;Kleine Ruiterskuilen;libellen populatietelling per locatie;Conform protocol;Peter Gabriels
libellen;Maanwaterjuffer;54;Veldbezoek 1;25;2016-05-06;13:00:00;2016-05-06;14:15:00;;Klein Schietveld midden;libellen populatietelling per locatie;Conform protocol;Igor Vandamme
libellen;Maanwaterjuffer;0;;54;2016-05-11;15:00:00;2016-05-11;16:00:00;;Klein Schietveld midden;libellen populatietelling per locatie;Conform protocol;Geert De Knijf
libellen;Maanwaterjuffer;60;Veldbezoek 2;39;2016-05-13;13:20:00;2016-05-13;14:30:00;;Klein Schietveld midden;libellen populatietelling per locatie;Conform protocol;Igor Vandamme
libellen;Maanwaterjuffer;0;;70;2016-05-27;13:19:00;2016-05-27;14:39:00;;Klein Schietveld midden;libellen populatietelling per locatie;Conform protocol;Igor Vandamme
libellen;Maanwaterjuffer;55;Veldbezoek 1;24;2016-05-06;12:10:00;2016-05-06;12:38:00;;Klein Schietveld noord;libellen populatietelling per locatie;Conform protocol;Igor Vandamme
libellen;Maanwaterjuffer;0;;35;2016-05-11;13:00:00;2016-05-11;14:00:00;;Klein Schietveld noord;libellen populatietelling per locatie;Conform protocol;Geert De Knijf
libellen;Maanwaterjuffer;61;Veldbezoek 2;40;2016-05-13;12:10:00;2016-05-13;13:10:00;;Klein Schietveld noord;libellen populatietelling per locatie;Conform protocol;Igor Vandamme
libellen;Maanwaterjuffer;0;;69;2016-05-27;12:30:00;2016-05-27;13:07:00;;Klein Schietveld noord;libellen populatietelling per locatie;Conform protocol;Igor Vandamme
libellen;Maanwaterjuffer;56;Veldbezoek 1;28;2016-05-09;11:10:00;2016-05-09;12:15:00;daar er een broedende wulp tussen de vennen zat is er enkel in het bovenste (N) deel van het telgebied gezocht(was al op voorhand  afgesproken met de beheerders;Zwart water ven ten noorden;libellen populatietelling per locatie;Conform protocol;robert pieters
libellen;Maanwaterjuffer;62;Veldbezoek 2;53;2016-05-21;11:30:00;2016-05-21;12:30:00;het mooie weer dat ze voorspeld hadden viel wat tegen,vrij veel wind,20 graden en af en toe zon.het zien van de vrouwtjes was moeilijk door de vele watersnuffels,van net uitgeslopen tot uitgekleurd.het V gevlekte witsnuit is nog niet zeker.;Zwart water ven ten noorden;libellen populatietelling per locatie;Conform protocol;robert pieters
libellen;Rivierrombout;1621;Larvenhuidjes bezoek 1;213;2016-07-02;19:00:00;2016-07-02;20:30:00;"Eerste verkenning, waarbij ongeveer de helft van het traject werd onderzocht
Medeteller: Patrick Verluyten (mijn partner)";Beringen oude kolenhaven - noord;libellen larvenhuidjes;Conform protocol;Silvia Dubois
libellen;Rivierrombout;1622;Larvenhuidjes bezoek 2;214;2016-07-03;11:45:00;2016-07-03;18:00:00;"twee tellingen uitgevoerd op zondag 03/07/2016
Tussen 11.45 uur en 13.00 uur vijf rivierrombouten opgevolgd tijdens het uitsluipen. Twee kwamen in het water terecht en haalden het niet. 6 larvehuidjes verzameld in collectie.
Tussen 17.00 uur en 18.00 uur een tweede telling uitgevoerd. 1 rivierrombout opgevolgd tot eerste vlucht. 5 larvehuidjes verzameld in collectie.
Medeteller: Patrick Verluyten";Beringen oude kolenhaven - noord;libellen larvenhuidjes;Conform protocol;Silvia Dubois
libellen;Rivierrombout;1635;Larvenhuidjes bezoek 3;226;2016-07-04;19:30:00;2016-07-09;20:30:00;;Beringen oude kolenhaven - noord;libellen larvenhuidjes;Conform protocol;Silvia Dubois
libellen;Rivierrombout;1648;Larvenhuidjes bezoek 4;227;2016-07-09;14:00:00;2016-07-09;15:00:00;;Beringen oude kolenhaven - noord;libellen larvenhuidjes;Conform protocol;Silvia Dubois
libellen;Rivierrombout;1661;Larvenhuidjes bezoek 5;229;2016-07-11;10:30:00;2016-07-11;11:30:00;"Bij aankomst was er reeds een libellen liefhebber uit Wallonië op zoek naar de rivierrombout. Hij had een larvenhuidje in het water laten vallen en een ander huidje verzameld.
Mijn man, de liefhebber en ik hebben het traject samen gelopen. We vonden vandaag opvallend meer larvenhuidjes op het klein verticaal deel (hoogte ca 30cm) van de lange horizontale strook, onderaan de schuine wand. Op zondag geen scheepvaart, dus ook haast geen golven die tegen en over deze lage rand opslaan.

We vonden 2 uitsluipende rivierrombouten die niet los raakten van hun huidje. Ze overleefden het niet. 
Ook vinden we een dood exemplaar, dat nog half in het huidje zat. De huidjes werden verzameld en zitten mee vervat in het resultaat van de telling.";Beringen oude kolenhaven - noord;libellen larvenhuidjes;Conform protocol;Silvia Dubois
libellen;Rivierrombout;1674;Larvenhuidjes bezoek 6;334;2016-07-29;18:00:00;2016-07-29;19:00:00;;Beringen oude kolenhaven - noord;libellen larvenhuidjes;Conform protocol;Silvia Dubois
libellen;Rivierrombout;0;;515;2016-08-25;17:30:00;2016-08-25;18:30:00;"traject afgelegd volgens protocol. Geen enkel larvenhuidje kunnen vinden. 
Wel zagen we een libel heen en weer vliegen, langs de wanden af. We vermoeden dat het een rivierrombout betreft, maar zijn niet zeker.";Beringen oude kolenhaven - noord;libellen larvenhuidjes;Conform protocol;Silvia Dubois
libellen;Rivierrombout;1609;Larvenhuidjes bezoek 1;168;2016-06-25;12:30:00;2016-06-25;13:30:00;Grobbendonk zwaaikom: Inlopen trajectafstand met Hannes e.a.;Bouwel uitbreidingsstraat;libellen larvenhuidjes;Conform protocol;Peter Van der Schoot
libellen;Rivierrombout;1623;Larvenhuidjes bezoek 2;207;2016-07-04;14:30:00;2016-07-04;16:00:00;;Bouwel uitbreidingsstraat;libellen larvenhuidjes;Conform protocol;Peter Van der Schoot
libellen;Rivierrombout;1636;Larvenhuidjes bezoek 3;254;2016-07-18;20:45:00;2016-07-18;21:45:00;;Bouwel uitbreidingsstraat;libellen larvenhuidjes;Conform protocol;Peter Van der Schoot
libellen;Rivierrombout;1649;Larvenhuidjes bezoek 4;431;2016-08-13;17:10:00;2016-08-13;18:25:00;;Bouwel uitbreidingsstraat;libellen larvenhuidjes;Conform protocol;Peter Van der Schoot
libellen;Rivierrombout;1662;Larvenhuidjes bezoek 5;482;2016-08-22;18:15:00;2016-08-22;19:20:00;100 meter niet volledig afgelopen, visser op westelijke stuk;Bouwel uitbreidingsstraat;libellen larvenhuidjes;Conform protocol;Peter Van der Schoot
libellen;Rivierrombout;1610;Larvenhuidjes bezoek 1;215;2016-07-03;09:00:00;2016-07-03;12:00:00;"Waarnemingen tijdens een bewolkte ochtend met opklaringen, zuidelijke kader
Alle larvehuidjes op (vertikale) kade gevonden.

RR01:
N 50.56.256
O 005.24.874
Manlijk expl

RR02
N 50.56.291
O 005.24.579
Manlijk expl

RR03
N 50.56.322
O 005.24.412
Vrouwlijk expl

RR04
N 50.56.325
O 005.24.439
was aan het uitsluipen, vermoedelijk prpblemen. Na tweede bezoek sávonds verdwenen
gesl. Onbepaald";Diepenbeek Sas - zuid;libellen larvenhuidjes;Conform protocol;huub van der vleuten
libellen;Rivierrombout;1624;Larvenhuidjes bezoek 2;228;2016-07-10;09:00:00;2016-07-10;11:00:00;"Larve huid RR no. 5 coord. N 50.56.308 O 005.24.850 geslacht M
Larve huid RR no. 6 coord. N 50.56.326 O 005.24.598 geslacht F";Diepenbeek Sas - zuid;libellen larvenhuidjes;Conform protocol;huub van der vleuten
libellen;Rivierrombout;1637;Larvenhuidjes bezoek 3;348;2016-07-30;11:00:00;2016-07-30;12:00:00;1 larvehuidje gevonden RR no7  coordinaat N 50.56.345  O 005.24.292;Diepenbeek Sas - zuid;libellen larvenhuidjes;Conform protocol;huub van der vleuten
libellen;Rivierrombout;1611;Larvenhuidjes bezoek 1;148;2016-06-16;11:00:00;2016-06-21;13:00:00;;Hasselt Nijverheidskaai - noord;libellen larvenhuidjes;Conform protocol;Marc Rutten
libellen;Rivierrombout;1625;Larvenhuidjes bezoek 2;149;2016-06-21;13:30:00;2016-06-21;14:30:00;"1 Niet- uitgekleurd imago gevonden dat net boven het uitsluiphuidje zat. Ik heb het huidje niet verzameld om de Libel niet te storen. Zal morgen het huidje verzamelen en bewaren.
De coördinaten van deze vondst zijn: lat. 50.94455     Ing. 5.336202.
Het traject dat ik zal lopen bevind zich tussen de volgende coördinaatpunten: lat 50.94265   Ing. 5.34256(Kempische Steenweg) en lat 50.94690   Ing. 5.330963.
Het traject heeft de straatnaam "" NIJVERHEIDSKAAI"".";Hasselt Nijverheidskaai - noord;libellen larvenhuidjes;Conform protocol;Marc Rutten
